824D5A3A-AF92-4C0C-9F19-19526DCA4ABB,gFspmArchConfigPpiGuid
BC1CFBDB-7E50-42BE-B487-22E0A90CB052,gFspTempRamExitPpiGuid
ED6E0531-F715-4A3D-9B12-C1CA5EF698A2,gIntelFsp2PkgTokenSpaceGuid
912740BE-2284-4734-B971-84B027353F0C,gFspHeaderFileGuid
69A79759-1373-4367-A6C4-C7F59EFD986E,gFspReservedMemoryResourceHobGuid
721ACF02-4D77-4C2A-B3DC-270B7BA9E4B0,gFspNonVolatileStorageHobGuid
73FF4F56-AA8E-4451-B316-36353667AD44#FSPEASV1.1,gFspBootLoaderTolumHobGuid
56ED21B6-BA23-429E-8932-376D8E182EE3,gFspPerformanceDataGuid
BD44F629-EAE7-4198-87F1-39FAB0FD717E,gFspEventEndOfFirmwareGuid
18FE7632-F5C8-4E63-8DE8-17A55C5913BD,gStandaloneMmPkgTokenSpaceGuid
BA33F15D-4000-45C1-8E88-F91692D457E3,gMpInformationHobGuid
B65694CC-09E3-4C3B-B5CD-05F44D3CDBFF,gMmFvDispatchGuid
A160BF99-2AA4-4D7D-9993-899CB12DF376,gMmCoreDataHobGuid
0703F912-BF8D-4E2A-BE07-AB272525C592,gEfiMmPeiMmramMemoryReserveGuid
F00497E3-BFA2-41A1-9D29-54C2E93721C5,gEfiStandaloneMmNonSecureBufferGuid
6ECBD5A1-C0F8-4702-8301-4FC2C5470A51,gEfiArmTfCpuDriverEpDescriptorGuid
5CF32E0B-8EDF-2E44-9CDA-93205E99EC1C,gEmuThunkProtocolGuid
453368F6-7C85-434A-A98A-72D1B7FFA926,gEmuIoThunkProtocolGuid
30FD316A-6728-2E41-A690-0D1333D8CAC1,gEmuGraphicsWindowProtocolGuid
3B1E4B7C-09D8-944F-A408-1309EB8B4427,gEmuThreadThunkProtocolGuid
6888A4AE-AFCE-E84B-9102-F7B9DAE6A030,gEmuBlockIoProtocolGuid
FD5FBE54-8C35-B345-8A0F-7AC8A5FD0521,gEmuSnpProtocolGuid
E113F896-75CF-F640-817F-C85A79E8AE67,gEmuThunkPpiGuid
4F792E68-E8C8-794E-B1D8-3703F3F2D5A5,gEmulatorPkgTokenSpaceGuid
F8626165-6CEB-924A-BAFC-F13AB9D65728,gEmuSystemConfigGuid
F2BA331A-8985-11DB-A406-0040D02B1835,gEmuVirtualDisksGuid
F2BDCC96-8985-11DB-8719-0040D02B1835,gEmuPhysicalDisksGuid
3FB208AC-2185-498C-BF46-DC23DA587B55,gEmuRedfishServiceGuid
3F1406F4-002B-487A-8B69-74291B3616F4,gStructPcdTokenSpaceGuid
00000000-0000-0000-0000-000000000000,staticmZeroGuid
00000000-0000-0000-0000-000000000000,mZeroGuid
3B6686BD-0D76-4030-B70E-B5519E2FC5A0,mDefaultCapsuleGuid
00000000-0000-0000-0000-000000000000,STATICmZeroGuid
8BE4DF61-93CA-11D2-AA0D-00E098032B8C,gEfiGlobalVariableGuid
665E3FF6-46CC-11D4-9A38-0090273FC14D,gEfiBdsArchProtocolGuid
7408D748-FC8C-4EE6-9288-C4BEC092A410,gEfiPeiMasterBootModePpiGuid
F5F219D3-7006-4648-AC8D-D61DFB7BC6AD,mFontPackageListGuid
99FDC8FD-849B-4EBA-AD13-FB9699C90A4D,gCustomizedDisplayLibGuid
FAB7E9E1-39DD-4F2B-8408-E20E906CB6DE,mBmHardDriveBootVariableGuid
8108AC4E-9F11-4D59-850E-E21A522C59B2,mBmAutoCreateBootOptionGuid
81D1675C-86F6-48DF-BD95-9A6E4F0925C3,gVariablePolicyProtocolGuid
A1AFF049-FDEB-442A-B320-13AB4CB72BBC,gEfiMdeModulePkgTokenSpaceGuid
EA296D92-0B69-423C-8C28-33B4E0A91268,gPcdDataBaseHobGuid
3C7D193C-682C-4C14-A68F-552DEA4F437E,gPcdDataBaseSignatureGuid
0F0B1735-87A0-4193-B266-538C38AF48CE,gEfiIfrTianoGuid
82DDD68B-9163-4187-9B27-20A8FD60A71D,gEdkiiIfrBitVarstoreGuid
31CA5D1A-D511-4931-B782-AE6B2B178CD7,gEfiIfrFrameworkGuid
FFF12B8D-7696-4C8B-A985-2747075B4F50,gEfiSystemNvDataFvGuid
9E58292B-7C68-497D-A0CE-6500FD9F1B95,gEdkiiWorkingBlockSignatureGuid
1D3E9CB8-43AF-490B-830A-3516AA532047,gEdkiiFaultTolerantWriteGuid
D3B36F2C-D551-11D4-9A46-0090273FC14D,gEfiConsoleOutDeviceGuid
D3B36F2B-D551-11D4-9A46-0090273FC14D,gEfiConsoleInDeviceGuid
4C19049F-4137-4DD3-9C10-8B97A83FFDFA,gEfiMemoryTypeInformationGuid
711C703F-C285-4B10-A3B0-36ECBD3C8BE2,gEfiCapsuleVendorGuid
D3B36F2D-D551-11D4-9A46-0090273FC14D,gEfiStandardErrorDeviceGuid
DDCF3616-3275-4164-98B6-FE85707FFE7D,gEfiVariableGuid
AAF32C78-947B-439A-A180-2E144EC37792,gEfiAuthenticatedVariableGuid
8CFDB8C8-D6B2-40F3-8E97-02307CC98B7C,gEfiVariableIndexTableGuid
93BA1826-DFFB-45DD-82A7-E7DCAA3BBDF3,gSmmVariableWriteGuid
76B6BDFA-2ACD-4462-9E3F-CB58C969D937,gPerformanceProtocolGuid
F866226A-EAA5-4F5A-A90A-6CFBA57C588E,gSmmPerformanceProtocolGuid
1EA81BEC-F01A-4D98-A201-4A61CE2FC022,gPerformanceExProtocolGuid
931FC048-C71D-4455-8930-470630E30EE5,gSmmPerformanceExProtocolGuid
C85D06BE-5F75-48CE-A80F-1236BA3B87B1,gEdkiiPerformanceMeasurementProtocolGuid
D56B6D73-1A7B-4015-9BB4-7B071729ED24,gEdkiiSmmPerformanceMeasurementProtocolGuid
FC1BCDB0-7D31-49AA-936A-A4600D9DD083,gEfiCrc32GuidedSectionExtractionGuid
E701458C-4900-4CA5-B772-3D37949F7927,gStatusCodeCallbackGuid
060CC026-4C0D-4DDA-8F41-595FEF00A502,gMemoryStatusCodeRecordGuid
9A4E9246-D553-11D5-87E2-00062945C3B9,gEfiStatusCodeDataTypeDebugGuid
2CA88B53-D296-4080-A4A5-CAD9BAE24B09,gLoadFixedAddressConfigurationTableGuid
59D1C24F-50F1-401A-B101-F33E0DAED443,gEfiGenericVariableGuid
3C8D294C-5FC3-4451-BB31-C4C032295E6C,gIdleLoopEventGuid
0FFBCE19-324C-4690-A009-98C6AE2EB186,gRecoveryOnFatUsbDiskGuid
B38573B6-6200-4AC5-B51D-82E65938D783,gRecoveryOnFatIdeDiskGuid
2E3D2E75-9B2E-412D-B4B1-70416B8700FF,gRecoveryOnFatFloppyDiskGuid
